30.06.2012 23:46:00	+6.460000e+002	+4.489170e+000	+2.797200e+000	+2.440104e+002
30.06.2012 23:56:00	+6.460000e+002	+5.223816e+000	+3.108000e+000	+2.211564e+002
01.07.2012 00:06:00	+6.460000e+002	+5.040040e+000	+4.195800e+000	+2.123664e+002
01.07.2012 00:16:00	+6.460000e+002	+5.223816e+000	+4.195800e+000	+2.092020e+002
01.07.2012 00:26:00	+6.460000e+002	+4.580934e+000	+3.729600e+000	+2.004120e+002
01.07.2012 00:36:00	+6.460000e+002	+4.672717e+000	+3.885000e+000	+2.025216e+002
01.07.2012 00:46:00	+6.460000e+002	+4.672717e+000	+3.807300e+000	+2.109600e+002
01.07.2012 00:56:00	+6.460000e+002	+4.305699e+000	+3.263400e+000	+2.074440e+002
01.07.2012 01:06:00	+6.460000e+002	+4.489170e+000	+3.885000e+000	+2.158824e+002
01.07.2012 01:16:00	+6.460000e+002	+4.856340e+000	+4.195800e+000	+2.141244e+002
01.07.2012 01:26:00	+6.460000e+002	+4.397425e+000	+3.263400e+000	+2.148276e+002
01.07.2012 01:36:00	+6.460000e+002	+4.397425e+000	+2.952600e+000	+2.169372e+002
01.07.2012 01:46:00	+6.460000e+002	+4.580934e+000	+3.108000e+000	+2.204532e+002
01.07.2012 01:56:00	+6.460000e+002	+4.489170e+000	+2.797200e+000	+2.077956e+002
01.07.2012 02:06:00	+6.460000e+002	+4.305699e+000	+2.952600e+000	+2.102568e+002
01.07.2012 02:16:00	+6.460000e+002	+4.397425e+000	+3.496500e+000	+2.215080e+002
01.07.2012 02:26:00	+6.460000e+002	+4.672717e+000	+3.885000e+000	+2.201016e+002
01.07.2012 02:36:00	+6.460000e+002	+4.580934e+000	+4.351200e+000	+2.193984e+002
01.07.2012 02:46:00	+6.460000e+002	+4.672717e+000	+4.040400e+000	+2.225628e+002
01.07.2012 02:56:00	+6.460000e+002	+4.305699e+000	+3.030300e+000	+2.236176e+002
01.07.2012 03:06:00	+6.460000e+002	+4.305699e+000	+2.641800e+000	+2.264304e+002
01.07.2012 03:16:00	+6.460000e+002	+4.397425e+000	+2.253300e+000	+2.183436e+002
01.07.2012 03:26:00	+6.460000e+002	+4.305699e+000	+2.641800e+000	+2.186952e+002
01.07.2012 03:36:00	+6.460000e+002	+4.305699e+000	+2.564100e+000	+2.053344e+002
01.07.2012 03:46:00	+6.460000e+002	+4.489170e+000	+1.942500e+000	+2.070924e+002
01.07.2012 03:56:00	+6.460000e+002	+4.580934e+000	+2.175600e+000	+2.014668e+002
01.07.2012 04:06:00	+6.460000e+002	+4.489170e+000	+2.175600e+000	+2.007636e+002
01.07.2012 04:16:00	+6.460000e+002	+4.580934e+000	+2.253300e+000	+1.947864e+002
01.07.2012 04:26:00	+6.460000e+002	+4.580934e+000	+2.331000e+000	+1.923252e+002
01.07.2012 04:36:00	+6.460000e+002	+4.580934e+000	+1.942500e+000	+2.032248e+002
01.07.2012 04:46:00	+6.460000e+002	+4.672717e+000	+2.175600e+000	+2.039280e+002
01.07.2012 04:56:00	+6.460000e+002	+4.764519e+000	+2.641800e+000	+2.007636e+002
01.07.2012 05:06:00	+6.460000e+002	+4.764519e+000	+3.885000e+000	+2.165856e+002
01.07.2012 05:16:00	+6.460000e+002	+4.672717e+000	+2.797200e+000	+2.176404e+002
01.07.2012 05:26:00	+6.460000e+002	+4.672717e+000	+2.564100e+000	+2.165856e+002
01.07.2012 05:36:00	+6.460000e+002	+4.948180e+000	+3.108000e+000	+2.084988e+002
01.07.2012 05:46:00	+6.460000e+002	+5.223816e+000	+3.418800e+000	+2.032248e+002
01.07.2012 05:56:00	+6.460000e+002	+5.407668e+000	+3.651900e+000	+2.106084e+002
01.07.2012 06:06:00	+6.460000e+002	+5.315732e+000	+3.962700e+000	+2.116632e+002
01.07.2012 06:16:00	+6.460000e+002	+5.315732e+000	+3.496500e+000	+1.923252e+002
01.07.2012 06:26:00	+6.460000e+002	+5.407668e+000	+2.874900e+000	+1.824804e+002
01.07.2012 06:36:00	+6.460000e+002	+5.499622e+000	+3.807300e+000	+1.810740e+002
01.07.2012 06:46:00	+6.460000e+002	+5.499622e+000	+4.506600e+000	+1.986540e+002
01.07.2012 06:56:00	+6.460000e+002	+5.591596e+000	+3.962700e+000	+1.835352e+002
01.07.2012 07:06:00	+6.460000e+002	+5.867632e+000	+4.351200e+000	+2.014668e+002
01.07.2012 07:16:00	+6.460000e+002	+5.867632e+000	+3.729600e+000	+2.106084e+002
01.07.2012 07:26:00	+6.460000e+002	+5.775601e+000	+4.195800e+000	+1.933800e+002
01.07.2012 07:36:00	+6.460000e+002	+5.775601e+000	+3.496500e+000	+1.845900e+002
01.07.2012 07:46:00	+6.460000e+002	+5.499622e+000	+3.885000e+000	+1.856448e+002
01.07.2012 07:56:00	+6.460000e+002	+5.407668e+000	+3.496500e+000	+1.923252e+002
01.07.2012 08:06:00	+6.460000e+002	+5.591596e+000	+3.030300e+000	+1.954896e+002
01.07.2012 08:16:00	+6.460000e+002	+5.683589e+000	+2.564100e+000	+1.898640e+002
01.07.2012 08:26:00	+6.460000e+002	+5.775601e+000	+2.408700e+000	+1.740420e+002
01.07.2012 08:36:00	+6.460000e+002	+5.867632e+000	+3.185700e+000	+1.775580e+002
01.07.2012 08:46:00	+6.460000e+002	+5.591596e+000	+3.885000e+000	+2.201016e+002
01.07.2012 08:56:00	+6.460000e+002	+5.315732e+000	+4.273500e+000	+2.074440e+002
01.07.2012 09:06:00	+6.460000e+002	+4.948180e+000	+4.972800e+000	+1.821288e+002
01.07.2012 09:16:00	+6.460000e+002	+4.948180e+000	+4.506600e+000	+1.649004e+002
01.07.2012 09:26:00	+6.460000e+002	+4.672717e+000	+4.273500e+000	+1.504848e+002
01.07.2012 09:36:00	+6.460000e+002	+4.397425e+000	+4.506600e+000	+1.388820e+002
01.07.2012 09:46:00	+6.460000e+002	+4.489170e+000	+4.972800e+000	+1.525944e+002
01.07.2012 09:56:00	+6.460000e+002	+4.672717e+000	+4.584300e+000	+1.659552e+002
01.07.2012 10:06:00	+6.460000e+002	+4.489170e+000	+3.030300e+000	+1.364208e+002
01.07.2012 10:16:00	+6.460000e+002	+4.397425e+000	+3.341100e+000	+1.385304e+002
01.07.2012 10:26:00	+6.460000e+002	+4.489170e+000	+2.564100e+000	+1.290372e+002
01.07.2012 10:36:00	+6.460000e+002	+4.397425e+000	+2.486400e+000	+1.416948e+002
01.07.2012 10:46:00	+6.460000e+002	+4.948180e+000	+3.263400e+000	+2.014668e+002
01.07.2012 10:56:00	+6.460000e+002	+5.223816e+000	+5.516700e+000	+1.930284e+002
01.07.2012 11:06:00	+6.460000e+002	+5.959682e+000	+5.361300e+000	+2.018184e+002
01.07.2012 11:16:00	+6.460000e+002	+6.420219e+000	+5.050500e+000	+1.968960e+002
01.07.2012 11:26:00	+6.460000e+002	+6.328073e+000	+5.128200e+000	+2.155308e+002
01.07.2012 11:36:00	+6.460000e+002	+6.696770e+000	+4.351200e+000	+2.151792e+002
01.07.2012 11:46:00	+6.460000e+002	+6.143839e+000	+5.827500e+000	+2.271336e+002
01.07.2012 11:56:00	+6.460000e+002	+5.775601e+000	+5.205900e+000	+2.281884e+002
01.07.2012 12:06:00	+6.460000e+002	+5.499622e+000	+4.739700e+000	+2.387364e+002
01.07.2012 12:16:00	+6.460000e+002	+5.775601e+000	+3.651900e+000	+2.573712e+002
01.07.2012 12:26:00	+6.460000e+002	+7.619846e+000	+3.030300e+000	+2.552616e+002
01.07.2012 12:36:00	+6.460000e+002	+6.973492e+000	+4.195800e+000	+2.433072e+002
